State,State Code,Metric,2013,2017,2021,2025
Iowa,IA,fg-read,1.08830344,0.604461524,1.171473828,1.581196381
Iowa,IA,fg-sch,2.197442461,2.075993389,1.830363986,1.770745181
Iowa,IA,fg-yorg,0.499303316,0.638314908,0.366260996,0.279093429
Iowa,IA,fh-eat,2.47964583,0.995648955,3.06543489,0.597098144
Iowa,IA,fh-ed,1.042913062,1.881034097,0.133007494,0.739025189
Iowa,IA,fh-ma,1.750136786,1.579456347,1.407761323,1.320060942
Iowa,IA,fh-read,2.435586811,0.400891269,-0.195298858,1.454159378
Iowa,IA,fh-spf,-0.02102594,0.168171636,0.298496585,0.032133171
Iowa,IA,fh-time,0.579487594,0.904592163,1.834520689,0.040764563
Iowa,IA,fh-tv,1.19047619,1.19047619,0,0
Iowa,IA,fh-uw,1.757754232,1.609138499,1.925211606,1.742032348
Iowa,IA,sc-born,4.138974828,3.92035576,3.707665571,3.668440402
Iowa,IA,sc-eng-a,3.032422001,2.92049912,2.787053635,2.722225455
Iowa,IA,sc-eng-c,2.514193721,2.615045702,2.829278885,2.411838859
Iowa,IA,sc-mid,2.575845694,2.434109205,2.833396681,2.577815687
Iowa,IA,sm-em,2.935001816,2.935001816,2.935001816,2.935001816
Iowa,IA,sm-grad,0.26316082,0.563156488,1.288225423,1.943036989
Iowa,IA,sm-hr,4.343468948,3.83380715,3.838778056,4.574008255
Iowa,IA,sm-neet,3.267787952,4.45446252,3.178237833,5.097185159
Iowa,IA,st-fc,2.013383177,3.20572312,3.374371716,4.020475192
Iowa,IA,st-fc trust,2.008411703,2.434165552,2.780830485,2.635369801
Iowa,IA,st-fcc,2.375545286,2.692264137,2.81782305,3.112611145
Iowa,IA,st-vc,3.122129699,2.941727227,2.823875868,2.902254976
Kansas,KS,Civic Engagement,8.39841652,5.559459472,9.455229642,9.156447451
Kansas,KS,Community Life,11.99148058,12.61394581,5.272859484,3.910021983
Kansas,KS,Family Health,11.18702734,9.066535112,7.051300821,7.856981704
Kansas,KS,Future Generations,8.326127333,7.861084088,6.168538454,3.993012869
Kansas,KS,Social Cohesion,8.595252777,8.623886231,9.300196986,8.395162298
Kansas,KS,Social Mobility,7.226813456,8.667916477,9.904435755,12.21931554
Kansas,KS,Social Trust,7.579602498,8.62199349,8.618794661,11.66975795
Kansas,KS,Total,63.3047205,61.01482068,55.7713558,57.2006998
Kansas,KS,ce-ao,1.900945079,1.989922181,1.933591248,1.942507772
Kansas,KS,ce-vt,2.787724732,1.853106372,3.88959832,2.732631052
Kansas,KS,cl-cdd,1.084355424,0.485878257,-1.833981016,-1.997804251
Kansas,KS,cl-don,1.555340347,3.065619706,1.281126624,1.337996053
Kansas,KS,cl-mem,1.397390105,1.315787318,0.123175734,0.579146285
Kansas,KS,cl-np,0.51947202,0.465370754,0.337432326,0.26173156
Kansas,KS,cl-npo,0.615371121,0.618809947,0.591960626,0.539623924
Kansas,KS,cl-porg,0.779214079,0.790146657,0.770921213,0.692991382
Kansas,KS,cl-rel,2.382415117,1.061442774,0.70117759,0.70117759
Kansas,KS,cl-ta,1.682883564,1.357481574,1.101417678,-0.351676621
Kansas,KS,cl-tfn,1.234022831,1.800500589,-0.726341951,-1.995538805
Kansas,KS,cl-vol,2.344843418,2.60415724,1.429421969,2.406302174
Kansas,KS,cv-pm,3.709746709,1.71643092,3.632040074,4.481308627
Kansas,KS,fg-act,0.542968992,2.161888504,0.876660333,1.69845872
Kansas,KS,fg-br,2.507940978,2.207643956,1.123238044,0.647767759
Kansas,KS,fg-play,0.907616074,0.747174306,0.855038656,0.336936355
Kansas,KS,fg-read,2.855585749,1.704019521,1.836460442,1.204708581
Kansas,KS,fg-sch,1.727278083,1.823312708,1.806793198,1.479021644
Kansas,KS,fg-yorg,0.407916421,0.462591755,0.327289072,0.198282821
Kansas,KS,fh-eat,2.495738029,2.345589591,2.311376362,2.343794523
Kansas,KS,fh-ed,1.663458029,0.59651336,-0.043208548,0.745007646
Kansas,KS,fh-ma,1.661403753,1.578520554,1.783274801,1.483058248
Kansas,KS,fh-read,2.933416006,0.795372772,0.879346086,1.364579098
Kansas,KS,fh-spf,0.239564428,0.371759145,0.621182018,0.703033527
Kansas,KS,fh-time,0.708192227,1.810299471,0.881591715,0.706327794
Kansas,KS,fh-tv,1.19047619,1.19047619,0,0
Kansas,KS,fh-uw,1.485254864,1.568480219,1.792955191,1.82067782
Kansas,KS,sc-born,2.049344187,1.980076615,2.066634158,2.08708287
Kansas,KS,sc-eng-a,2.273390303,2.287466002,2.252555932,2.213286577
Kansas,KS,sc-eng-c,2.026203017,2.282680336,2.449291987,2.067147892
Kansas,KS,sc-mid,2.246315269,2.073663277,2.531714909,2.02764496
Kansas,KS,sm-em,1.284516247,1.284516247,1.284516247,1.284516247
Kansas,KS,sm-grad,1.529085675,1.993415941,2.66465022,3.191317272
Kansas,KS,sm-hr,2.931223261,2.46375381,2.760241182,3.093090607
Kansas,KS,sm-neet,1.481988274,2.926230479,3.195028107,4.650391418
Kansas,KS,st-fc,1.838634266,2.238502757,2.594580925,4.326541027
Kansas,KS,st-fc trust,1.271480094,1.646723746,2.77003344,3.379285526
Kansas,KS,st-fcc,2.305149659,2.951301534,1.576381845,2.522966974
Kansas,KS,st-vc,2.164338478,1.785465453,1.677798451,1.440964426
Kentucky,KY,Civic Engagement,2.896115209,2.486548714,7.823132454,4.235914047
Kentucky,KY,Community Life,8.725443786,7.368400739,-0.227990103,-0.084890185
Kentucky,KY,Family Health,8.528209318,5.340502992,6.404785643,5.140377744
Kentucky,KY,Future Generations,5.66066868,4.816037733,3.063697953,4.722372353
Kentucky,KY,Social Cohesion,11.58290477,11.52072714,11.2591639,10.53006411
Kentucky,KY,Social Mobility,3.441373346,4.417934016,5.872081562,8.379616454
Kentucky,KY,Social Trust,2.198840335,7.923987205,7.79097832,10.70389152
Kentucky,KY,Total,43.03355544,43.87413854,41.98584972,43.62734605
Kentucky,KY,ce-ao,1.973463891,1.943830166,1.942841191,1.940162617
Kentucky,KY,ce-vt,0.951268752,-0.112636109,5.175117506,2.278108197
Kentucky,KY,cl-cdd,0.854221749,0.497482897,-2.020922586,-2.164782476
Kentucky,KY,cl-don,0.439738588,0.78982314,-0.20786119,0.293121967
Kentucky,KY,cl-mem,0.375065719,-0.265342157,-0.404846159,-0.206291828
Kentucky,KY,cl-np,0.818582639,0.71616628,0.386978988,0.376850248
Kentucky,KY,cl-npo,0.699435669,0.643423753,0.607518078,0.570491171
Kentucky,KY,cl-porg,0.743262167,0.750421697,0.737837485,0.724920279
Kentucky,KY,cl-rel,2.262326723,1.301619564,0.340912405,0.340912405
Kentucky,KY,cl-ta,1.887139114,1.228561298,0.587386506,0.071238609
Kentucky,KY,cl-tfn,1.964834329,1.796838185,-1.141799218,-2.150699143
Kentucky,KY,cl-vol,0.353641478,1.123055259,-0.747138009,0.271416356
Kentucky,KY,cv-pm,-0.028617433,0.655354656,0.705173757,0.017643233
Kentucky,KY,fg-act,1.026921382,2.299811265,3.241927076,3.121434849
Kentucky,KY,fg-br,1.557000409,1.540317241,0.898015278,0.572693504
Kentucky,KY,fg-play,0.266341059,0.288691856,0.193116306,0.320130603
Kentucky,KY,fg-read,0.165512846,0.776661134,-0.024308369,0.158868704
Kentucky,KY,fg-sch,1.787556825,1.027750404,0.854244297,2.169731401
Kentucky,KY,fg-yorg,0.162880827,0.353932321,0.097089421,0.085692728
Kentucky,KY,fh-eat,2.277895802,0.179958159,2.951186436,0.931155488
Kentucky,KY,fh-ed,0.340719813,-0.158679401,0.159775467,0.226329395
Kentucky,KY,fh-ma,1.370823903,1.082556048,1.048633803,0.896582023
Kentucky,KY,fh-read,2.34414798,0.883230201,-0.047986861,0.885802167
Kentucky,KY,fh-spf,0.511952123,0.528141407,0.7743768,0.678427222
Kentucky,KY,fh-time,1.062563604,2.150932203,1.997082752,1.776386157
Kentucky,KY,fh-tv,1.19047619,1.19047619,0,0
Kentucky,KY,fh-uw,0.620106094,0.674364375,0.589181521,0.602424916
Kentucky,KY,sc-born,3.772217863,3.684113149,3.481465998,3.462966627
Kentucky,KY,sc-eng-a,3.40550621,3.381483074,3.311499051,3.158264388
Kentucky,KY,sc-eng-c,3.181002404,3.135114429,2.866146102,2.593373842
Kentucky,KY,sc-mid,1.224178292,1.320016487,1.600052745,1.315459258
Kentucky,KY,sm-em,2.704699961,2.704699961,2.704699961,2.704699961
Kentucky,KY,sm-grad,-1.118071652,-0.471034888,0.064657768,0.860308998
Kentucky,KY,sm-hr,2.930710912,1.943257617,2.46677263,3.266432196
Kentucky,KY,sm-neet,-1.075965876,0.241011326,0.635951203,1.548175298
Kentucky,KY,st-fc,0.444862678,1.714801473,2.079751666,3.497594541
Kentucky,KY,st-fc trust,-0.25309003,1.243742727,0.821960428,1.557294763
Kentucky,KY,st-fcc,-1.289863443,1.511595045,1.411359092,2.203821549
Kentucky,KY,st-vc,3.29693113,3.453847961,3.477907134,3.44518067
Louisiana,LA,Civic Engagement,8.468116106,4.641321256,5.992220888,3.284365051
Louisiana,LA,Community Life,2.728505572,5.565734039,1.805706009,-1.505394546
Louisiana,LA,Family Health,3.155947743,0.793684053,-2.080567462,-3.032644918
Louisiana,LA,Future Generations,10.59726955,9.321859962,5.864892648,4.818360639
Louisiana,LA,Social Cohesion,12.25269821,11.9463995,11.70931778,11.0545986
Louisiana,LA,Social Mobility,1.144958994,2.000816705,4.908327686,5.714638432
Louisiana,LA,Social Trust,-4.851962681,-1.081704754,2.78430657,1.67130649
Louisiana,LA,Total,33.49553349,33.18811076,30.98420412,22.00522975
Louisiana,LA,ce-ao,2.029227812,2.090108518,2.056278693,2.063677437
Louisiana,LA,ce-vt,4.165066717,2.026743285,2.144965139,1.626166324
Louisiana,LA,cl-cdd,-0.025657544,0.013284854,-1.914881682,-2.007068426
Louisiana,LA,cl-don,-1.724472617,-0.110942211,-0.684669897,-0.517759637
Louisiana,LA,cl-mem,-0.109217062,0.228131579,1.001400767,0.842665418
Louisiana,LA,cl-np,0.399835641,0.140980456,0.036978598,0.077748639
Louisiana,LA,cl-npo,0.568037798,0.599637989,0.570151335,0.503123762
Louisiana,LA,cl-porg,0.728177633,0.750105384,0.740148446,0.70015043
Louisiana,LA,cl-rel,2.982857092,2.142238328,0.70117759,0.70117759
Louisiana,LA,cl-ta,0.784545228,0.942682135,0.557619062,-1.428841835
Louisiana,LA,cl-tfn,0.391194604,0.303017722,-0.63248103,-1.970263096
Louisiana,LA,cl-vol,-0.892617104,0.710863115,-0.447640264,-0.335647177
Louisiana,LA,cv-pm,2.273821577,0.524469453,1.790977056,-0.405478711
Louisiana,LA,fg-act,0.589553175,-0.223178548,-0.07738627,-0.039096389
Louisiana,LA,fg-br,2.274376628,2.541307314,1.565341993,1.006455869
Louisiana,LA,fg-play,2.665169806,2.369647733,1.969719625,1.244712963
Louisiana,LA,fg-read,-0.318108481,-0.152051607,0.627018635,1.443368153
Louisiana,LA,fg-sch,1.878693379,1.055899228,0.321146482,0.755505412
Louisiana,LA,fg-yorg,0.246606553,0.247719033,0.053720332,0.205566183
Louisiana,LA,fh-eat,3.070949978,1.633652918,1.896492533,1.403030523
Louisiana,LA,fh-ed,-2.990985243,-2.002549356,-3.461812348,-0.751090349
Louisiana,LA,fh-ma,0.002729414,-0.16360756,-0.350318193,-0.467751636
Louisiana,LA,fh-read,1.752678329,0.66157883,-0.796206553,-1.044538725
Louisiana,LA,fh-spf,0.512710734,0.287410049,0.392758297,0.409435843
Louisiana,LA,fh-time,1.872934019,1.400958892,1.407370457,-1.40239337
Louisiana,LA,fh-tv,1.19047619,1.19047619,0,0
Louisiana,LA,fh-uw,-1.065069488,-1.02375972,-1.515612897,-1.684778024
Louisiana,LA,sc-born,4.990373101,5.044543192,4.934084725,4.861491842
Louisiana,LA,sc-eng-a,3.006068759,2.985169021,3.022093991,2.907168723
Louisiana,LA,sc-eng-c,3.631127395,3.512189516,3.192793046,2.650655843
Louisiana,LA,sc-mid,0.625128952,0.404497771,0.560346015,0.63528219
Louisiana,LA,sm-em,2.627934202,2.627934202,2.627934202,2.627934202
Louisiana,LA,sm-grad,-1.105349613,-0.498566834,0.020874456,0.610358422
Louisiana,LA,sm-hr,2.160838261,1.471289271,2.212406658,2.873108065
Louisiana,LA,sm-neet,-2.538463856,-1.599839934,0.04711237,-0.396762257
Louisiana,LA,st-fc,-1.288753572,-0.335653128,1.031671063,0.662549833
Louisiana,LA,st-fc trust,-1.21477767,-0.720938932,1.067077029,1.463413589
Louisiana,LA,st-fcc,-2.570070969,-0.393603646,0.524550467,-0.740730397
Louisiana,LA,st-vc,0.221639528,0.368490952,0.161008011,0.286073465
Maine,ME,Civic Engagement,14.68742616,15.60265903,17.8413224,17.33237813
Maine,ME,Community Life,7.652125931,6.845459266,5.079155219,-0.823985509
Maine,ME,Family Health,13.48840072,10.86475641,10.36472558,11.65173962
Maine,ME,Future Generations,3.526149113,0.778435872,-0.20146572,-1.637542938
Maine,ME,Social Cohesion,12.19792089,12.36246537,12.22799964,12.23773516
Maine,ME,Social Mobility,7.211405991,10.22981234,11.79329405,14.45491801
Maine,ME,Social Trust,12.55385153,12.26758978,15.20415824,16.10220968
Maine,ME,Total,71.31728034,68.95117807,72.30918939,69.31745214
Maine,ME,ce-ao,1.962256705,2.015465364,1.978461713,1.968002847
Maine,ME,ce-vt,5.221028905,7.092698929,6.460636692,7.810431837
Maine,ME,cl-cdd,0.789163395,0.457505351,-2.017797556,-2.192145556
Maine,ME,cl-don,1.026350656,1.541859503,1.122947679,0.747010782
Maine,ME,cl-mem,1.88461908,1.803963056,1.591815848,1.830499884
Maine,ME,cl-np,0.149865591,0.06981147,-0.015079904,0.028804525
Maine,ME,cl-npo,0.693937167,0.703364704,0.635070929,0.594156376
Maine,ME,cl-porg,0.746687307,0.741112699,0.724963301,0.695319328
Maine,ME,cl-rel,-0.619794754,-0.739883149,-1.460413518,-1.460413518
Maine,ME,cl-ta,1.750131406,0.808407021,-0.31205554,-2.59220372
Maine,ME,cl-tfn,0.303692506,-0.994365669,0.503722044,-2.164858171
Maine,ME,cl-vol,1.866502565,2.981001101,2.273104477,1.52650353
Maine,ME,cv-pm,7.504140551,6.49449474,9.402223991,7.553943445
Maine,ME,fg-act,2.197124181,4.596461934,-0.60139624,0.131166695
Maine,ME,fg-br,-1.037232196,-1.103964868,-1.704558911,-2.063247021
Maine,ME,fg-play,0.035524,-0.103987896,-0.332749216,-0.547052309
Maine,ME,fg-read,0.245181452,2.131548779,-0.437591761,2.412690682
Maine,ME,fg-sch,1.81289215,0.835882992,0.97281582,0.504299783
Maine,ME,fg-yorg,1.539582122,0.891027019,0.930181827,1.014304255
Maine,ME,fh-eat,2.367571661,1.125813067,2.879920467,1.633282914
Maine,ME,fh-ed,1.990126849,2.162088184,0.595397209,2.371743559
Maine,ME,fh-ma,1.376648308,1.176611034,0.953933459,1.287598834
Maine,ME,fh-read,4.726962427,3.562725638,3.68720123,4.198671438
Maine,ME,fh-spf,0.221627422,0.590940973,0.405476459,0.697018515
Maine,ME,fh-time,2.044667754,1.181871602,2.003158733,1.74657318
Maine,ME,fh-tv,1.19047619,1.19047619,0,0
Maine,ME,fh-uw,0.760796302,1.064705915,1.567092285,1.658807782
Maine,ME,sc-born,2.873320973,2.830169852,2.449026451,2.028467208
Maine,ME,sc-eng-a,3.554982447,3.561324166,3.660580194,3.651722543
Maine,ME,sc-eng-c,3.58559052,3.899161764,3.969204447,3.855587342
Maine,ME,sc-mid,2.184026945,2.071809585,2.149188544,2.701958064
Maine,ME,sm-em,1.43804891,1.43804891,1.43804891,1.43804891
Maine,ME,sm-grad,1.018141843,1.525876722,2.423675248,3.534954081
Maine,ME,sm-hr,4.126880882,4.166374544,4.352932821,5.098806899
Maine,ME,sm-neet,0.628334355,3.09951216,3.578637067,4.383108116
Maine,ME,st-fc,2.645935884,2.850919446,3.531224315,4.112673329
Maine,ME,st-fc trust,3.400790046,2.829575233,3.854779194,4.032615106
Maine,ME,st-fcc,2.076322031,2.219865226,3.317825411,3.322439996
Maine,ME,st-vc,4.430803571,4.367229878,4.500329316,4.634481247
Maryland,MD,Civic Engagement,8.092766852,9.526228116,14.39755954,10.72782927
Maryland,MD,Community Life,7.9429769,9.751419872,2.259387211,3.034564386
Maryland,MD,Family Health,7.448159753,6.728816491,4.444368132,3.964900705
Maryland,MD,Future Generations,6.064833152,6.425611522,5.049187668,4.909478137
Maryland,MD,Social Cohesion,5.359111567,5.119643068,4.407753759,3.015468623
Maryland,MD,Social Mobility,8.646979019,9.919879572,11.65517461,13.0660166
Maryland,MD,Social Trust,5.211871578,4.962078355,7.87116802,11.4520649
Maryland,MD,Total,48.76669882,52.433677,50.08459894,50.17032262
Maryland,MD,ce-ao,2.000407038,1.99525579,1.971736504,1.96465047
Maryland,MD,ce-vt,3.614129923,3.947400772,7.51659888,5.542408702
Maryland,MD,cl-cdd,3.495729688,3.233814961,0.254340546,-0.21081255
Maryland,MD,cl-don,1.552912835,1.974160603,0.213331082,1.737476353
Maryland,MD,cl-mem,0.988027994,1.317814232,0.843121212,1.814647283
Maryland,MD,cl-np,0.276938491,0.408072592,0.146601469,0.301180713
Maryland,MD,cl-npo,0.712126808,0.858842256,0.772669466,0.680463297
Maryland,MD,cl-porg,0.883339442,0.879131556,0.907183972,0.735185248
Maryland,MD,cl-rel,1.061442774,0.340912405,-0.499706359,-0.499706359
Maryland,MD,cl-ta,0.562672587,0.167880077,-0.089764163,-1.172393777
Maryland,MD,cl-tfn,1.032840967,1.653068823,-0.221657567,-1.662350789
Maryland,MD,cl-vol,1.149613493,2.55960992,0.334209568,1.401243131
Maryland,MD,cv-pm,2.478229892,3.583571555,4.909224161,3.220770094
Maryland,MD,fg-act,0.51135234,0.35877806,0.00606628,1.781568372
Maryland,MD,fg-br,1.448559818,1.214995467,0.672792511,-0.161365883
Maryland,MD,fg-play,1.144098818,1.824840034,1.647558519,1.796245229
Maryland,MD,fg-read,1.903984796,2.953621582,1.688883235,1.030199161
Maryland,MD,fg-sch,0.95315891,0.743153065,0.79875495,1.253534369
Maryland,MD,fg-yorg,0.497404555,0.500752448,0.247019131,0.384571709
Maryland,MD,fh-eat,1.986746741,-0.315220062,3.120718869,-0.282658314
Maryland,MD,fh-ed,-0.210823539,0.882042107,-2.658745358,-0.078359247
Maryland,MD,fh-ma,0.683639736,0.987399731,0.961099686,0.629024324
Maryland,MD,fh-read,3.379184462,1.784433757,1.67087885,1.600641125
Maryland,MD,fh-spf,1.627355545,2.026469182,2.263366126,2.157274718
Maryland,MD,fh-time,-0.87356384,0.388936681,-1.10745791,-0.294722889
Maryland,MD,fh-tv,1.19047619,1.19047619,0,0
Maryland,MD,fh-uw,0.855620648,0.974755095,0.935235892,0.894517773
Maryland,MD,sc-born,0.334197269,0.216384443,0.236695249,0.165310424
Maryland,MD,sc-eng-a,1.423481994,1.356953624,1.192802305,0.874179045
Maryland,MD,sc-eng-c,1.694593003,1.58680753,0.976308557,0.206926675
Maryland,MD,sc-mid,1.906839302,1.95949747,2.001947647,1.769052478
Maryland,MD,sm-em,1.860267452,1.860267452,1.860267452,1.860267452
Maryland,MD,sm-grad,3.503551767,4.061760476,4.670051915,5.509196122
Maryland,MD,sm-hr,2.647133757,2.023694606,2.461581918,3.151908171
Maryland,MD,sm-neet,0.636026043,1.974157037,2.663273321,2.544644856
Maryland,MD,st-fc,2.267083822,1.957108567,3.523524397,3.708483566
Maryland,MD,st-fc trust,2.180928767,2.041162292,2.954393143,3.494076691
Maryland,MD,st-fcc,-0.045174036,-0.091004124,0.199883397,2.774205055
Maryland,MD,st-vc,0.809033025,1.05481162,1.193367084,1.475299587
Massachusetts,MA,Civic Engagement,12.93161218,9.069673079,11.94480396,-0.97653758
Massachusetts,MA,Community Life,7.313605865,8.250788032,2.93441521,2.687607258
Massachusetts,MA,Family Health,10.84840125,6.390807968,6.187106412,7.019062631
Massachusetts,MA,Future Generations,1.794751337,1.877433463,-0.534580912,0.132566622
Massachusetts,MA,Social Cohesion,4.874187522,4.719792407,4.115799432,2.769454801
Massachusetts,MA,Social Mobility,12.52395087,13.84703969,16.17607299,16.85819168
Massachusetts,MA,Social Trust,9.82569453,10.82757074,11.50565383,11.66977084
Massachusetts,MA,Total,60.11220356,54.98310538,52.32927092,40.16011625
Massachusetts,MA,ce-ao,2.065037401,2.044756348,1.976320891,1.986526014
Massachusetts,MA,ce-vt,6.231079694,4.364184456,4.165066717,-8.814085922
Massachusetts,MA,cl-cdd,2.23840581,1.972111404,-1.01331899,-1.350122971
Massachusetts,MA,cl-don,1.150714054,1.927187501,1.266078078,1.421083627
Massachusetts,MA,cl-mem,0.523930242,0.918386551,0.901916206,0.807653764
Massachusetts,MA,cl-np,0.104093138,0.373740999,0.179040375,0.125306547
Massachusetts,MA,cl-npo,0.905523331,1.122429938,1.015369808,1.211823589
Massachusetts,MA,cl-porg,0.776794483,0.760306421,0.756898238,0.720920055
Massachusetts,MA,cl-rel,0.22082401,-0.619794754,-1.700590308,-1.700590308
Massachusetts,MA,cl-ta,0.989340267,0.483134892,-0.027588659,-1.310713425
Massachusetts,MA,cl-tfn,1.906036284,1.75529788,0.552765223,-0.13869693
Massachusetts,MA,cl-vol,0.840443194,1.903839604,0.169566624,1.676126885
Massachusetts,MA,cv-pm,4.635495087,2.660732275,5.80341635,5.851022327
Massachusetts,MA,fg-act,2.247849849,0.453365375,1.768138876,0.725093818
Massachusetts,MA,fg-br,0.255713314,-0.236440138,-0.645177751,-1.020549028
Massachusetts,MA,fg-play,-0.683953243,-0.600038632,-0.673391569,-0.621238935
Massachusetts,MA,fg-read,2.792898278,1.628499426,2.337230809,1.427394165
Massachusetts,MA,fg-sch,0.425464948,0.46570632,-0.013465303,0.527532823
Massachusetts,MA,fg-yorg,1.199275872,1.622394759,0.975647349,1.202632889
Massachusetts,MA,fh-eat,0.3293492,-1.496966801,1.81225266,-0.284912491
Massachusetts,MA,fh-ed,1.696012101,1.323465091,-1.482008532,1.449625534
Massachusetts,MA,fh-ma,0.629977646,0.696187303,0.822369148,0.444590066
Massachusetts,MA,fh-read,4.21287867,1.379916372,1.88015805,2.811467303
Massachusetts,MA,fh-spf,1.238155356,1.519280372,2.128027504,2.124022879
Massachusetts,MA,fh-time,0.838778347,0.996310223,-0.310893115,-0.525254166
Massachusetts,MA,fh-tv,1.19047619,1.19047619,0,0
Massachusetts,MA,fh-uw,1.903249933,1.972615408,2.368385098,2.169367279
Massachusetts,MA,sc-born,2.644727015,2.452673625,2.100127622,1.925405479
Massachusetts,MA,sc-eng-a,0.308818379,0.277008497,0.201471106,-0.000427184
Massachusetts,MA,sc-eng-c,0.853118686,0.884973708,0.584963453,0.029456409
Massachusetts,MA,sc-mid,1.067523442,1.105136577,1.229237252,0.815020097
Massachusetts,MA,sm-em,3.472368998,3.472368998,3.472368998,3.472368998
Massachusetts,MA,sm-grad,4.164892514,4.84249749,5.86941803,6.688817122
Massachusetts,MA,sm-hr,1.689023905,1.372338021,1.627032989,1.809468498
Massachusetts,MA,sm-neet,3.197665453,4.159835181,5.20725297,4.887537063
Massachusetts,MA,st-fc,3.667643769,3.840711315,3.995249998,3.884899423
Massachusetts,MA,st-fc trust,3.302675216,3.213036802,3.113867554,3.014728843
Massachusetts,MA,st-fcc,1.403529016,1.939088624,1.97095056,2.202092894
Massachusetts,MA,st-vc,1.45184653,1.834734,2.425585722,2.568049681
Michigan,MI,Civic Engagement,8.754633159,7.519920923,9.848851737,11.45340769
Michigan,MI,Community Life,7.901308103,6.242753687,4.864717029,-1.173354123
Michigan,MI,Family Health,9.722208023,4.902927361,6.84637464,7.929919355
Michigan,MI,Future Generations,4.512691545,2.978123085,1.513600134,3.092065718
Michigan,MI,Social Cohesion,11.87122466,12.06703147,12.04851634,11.5506544
Michigan,MI,Social Mobility,3.088297004,5.110565322,8.434351427,9.007965943
Michigan,MI,Social Trust,8.646586953,8.864540672,9.298699119,9.352253701
Michigan,MI,Total,54.49694945,47.68586252,52.85511042,51.21291268
Michigan,MI,ce-ao,1.970616413,1.945297803,1.939463253,1.964018611
Michigan,MI,ce-vt,4.394623714,3.236003636,4.440535114,7.994077435
Michigan,MI,cl-cdd,1.120703576,0.683227423,-1.906463553,-2.087730484
Michigan,MI,cl-don,0.709452727,0.530557223,0.899552717,0.574308424
Michigan,MI,cl-mem,0.429604627,0.410314084,0.831847731,0.24665156
Michigan,MI,cl-np,1.175139657,1.520969838,0.710859075,0.669009138
Michigan,MI,cl-npo,0.683707968,0.761264101,0.752783428,0.535973027
Michigan,MI,cl-porg,0.731921497,0.741799254,0.729865518,0.689460847
Michigan,MI,cl-rel,1.181531169,0.581089195,-0.499706359,-0.499706359
Michigan,MI,cl-ta,1.287830658,0.854384204,0.506131449,-1.19833674
Michigan,MI,cl-tfn,1.708476279,1.01535597,0.994761309,-1.991752624
Michigan,MI,cl-vol,1.168783176,1.347989658,0.649481236,0.470047742
Michigan,MI,cv-pm,2.389393032,2.338619483,3.46885337,1.495311642
Michigan,MI,fg-act,1.05037417,1.330623236,0.517414096,1.462144455
Michigan,MI,fg-br,0.614401424,0.514302416,-0.002875788,-0.77030151
Michigan,MI,fg-play,0.138503424,0.564615572,0.354471711,0.907362738
Michigan,MI,fg-read,1.056479036,2.170408513,1.562300551,1.305594757
Michigan,MI,fg-sch,1.921553469,0.710105777,0.597149213,1.378210716
Michigan,MI,fg-yorg,0.334002713,0.196391625,0.06032162,0.546105201
Michigan,MI,fh-eat,2.751881683,0.432449463,2.537603211,1.956502495
Michigan,MI,fh-ed,0.451486898,0.539775199,-0.880577756,1.776135746
Michigan,MI,fh-ma,1.07637476,0.834980967,0.60647504,0.706968822
Michigan,MI,fh-read,2.871183219,0.659927782,2.599953645,1.956598306
Michigan,MI,fh-spf,0.841404666,0.844577277,0.961192107,1.037481284
Michigan,MI,fh-time,1.184400334,0.844730276,1.1564236,0.516287021
Michigan,MI,fh-tv,1.19047619,1.19047619,0,0
Michigan,MI,fh-uw,0.545476464,0.746486399,1.006367232,1.301598908
Michigan,MI,sc-born,4.782107504,4.775594799,4.723691951,4.660745556
Michigan,MI,sc-eng-a,2.869398467,2.812150228,2.818286037,2.752961513
Michigan,MI,sc-eng-c,2.718199986,2.83461365,2.791958212,2.434819229
Michigan,MI,sc-mid,1.501518708,1.64467279,1.714580136,1.702128104
Michigan,MI,sm-em,-0.25081954,-0.25081954,-0.25081954,-0.25081954
Michigan,MI,sm-grad,0.210874062,0.846703183,1.500161872,2.272239703
Michigan,MI,sm-hr,3.905814493,3.602174629,4.107982285,5.043179243
Michigan,MI,sm-neet,-0.777572012,0.912507049,3.077026809,1.943366536
Michigan,MI,st-fc,2.166765836,2.063929093,2.791990644,3.332928587
Michigan,MI,st-fc trust,3.03854767,2.624533127,3.1041084,2.264091903
Michigan,MI,st-fcc,2.12825799,2.644281202,2.047755842,2.582598054
Michigan,MI,st-vc,1.313015457,1.531797249,1.354844233,1.172635157
Minnesota,MN,Civic Engagement,14.76493657,12.7839747,16.50124286,14.94537564
Minnesota,MN,Community Life,12.13273234,13.38504413,7.067199223,6.42102205
Minnesota,MN,Family Health,13.08076415,8.385630442,8.20657321,8.492009927
Minnesota,MN,Future Generations,9.838500244,8.770119165,7.502827882,5.908186237
Minnesota,MN,Social Cohesion,9.676750706,9.448539787,9.748851083,9.602750913
Minnesota,MN,Social Mobility,12.6687026,14.02118718,15.75367151,16.64144298
Minnesota,MN,Social Trust,11.58041937,12.58419702,14.42319019,15.70735258
Minnesota,MN,Total,83.74280597,79.37869242,79.20355595,77.71814033
Minnesota,MN,ce-ao,2.027279346,2.017005557,2.060196971,2.053949544
Minnesota,MN,ce-vt,7.332953282,5.272954698,9.490789059,8.779162366
