state,year,ncode,lcode,datum,date
Connecticut,2017,5.4,sc-born,0.541946009,
Connecticut,2018,5.4,sc-born,0.546771948,
Connecticut,2019,5.4,sc-born,0.537686868,
Connecticut,2008,6.1,fg-play,1.369806277,
Connecticut,2009,6.1,fg-play,1.209288685,
Connecticut,2010,6.1,fg-play,1.299668596,
Connecticut,2011,6.1,fg-play,1.073271107,
Connecticut,2012,6.1,fg-play,1.165343738,
Connecticut,2013,6.1,fg-play,1.173307222,
Connecticut,2014,6.1,fg-play,1.040693287,
Connecticut,2015,6.1,fg-play,1.439975475,
Connecticut,2016,6.1,fg-play,1.110537377,
Connecticut,2017,6.1,fg-play,1.002687526,
Connecticut,2018,6.1,fg-play,1.030681334,
Connecticut,2019,6.1,fg-play,1.145001409,
Connecticut,2008,6.2,fg-sch,39.11186156,
Connecticut,2009,6.2,fg-sch,39.53106274,
Connecticut,2010,6.2,fg-sch,39.29560932,
Connecticut,2011,6.2,fg-sch,37.31687777,
Connecticut,2012,6.2,fg-sch,37.4716348,
Connecticut,2013,6.2,fg-sch,37.47675517,
Connecticut,2014,6.2,fg-sch,37.84164492,
Connecticut,2015,6.2,fg-sch,38.00291441,
Connecticut,2016,6.2,fg-sch,38.20621012,
Connecticut,2017,6.2,fg-sch,36.80666607,
Connecticut,2018,6.2,fg-sch,37.17855062,
Connecticut,2019,6.2,fg-sch,37.54846064,
Connecticut,2007,6.3,fg-br,11.81,
Connecticut,2008,6.3,fg-br,11.39,
Connecticut,2009,6.3,fg-br,10.92,
Connecticut,2010,6.3,fg-br,10.55,
Connecticut,2011,6.3,fg-br,10.41,
Connecticut,2012,6.3,fg-br,10.18,
Connecticut,2013,6.3,fg-br,10.03,
Connecticut,2014,6.3,fg-br,10.09,
Connecticut,2015,6.3,fg-br,9.95,
Connecticut,2016,6.3,fg-br,10.07,
Connecticut,2017,6.3,fg-br,9.82,
Connecticut,2018,6.3,fg-br,9.72,
Connecticut,2019,6.3,fg-br,9.61,
Connecticut,2020,6.3,fg-br,9.41,
Connecticut,2008,6.4,fg-yorg,187.6405195,
Connecticut,2009,6.4,fg-yorg,178.8971695,
Connecticut,2010,6.4,fg-yorg,177.1618668,
Connecticut,2011,6.4,fg-yorg,179.0641101,
Connecticut,2012,6.4,fg-yorg,186.7949484,
Connecticut,2013,6.4,fg-yorg,176.9603669,
Connecticut,2014,6.4,fg-yorg,202.9821832,
Connecticut,2015,6.4,fg-yorg,223.1321841,
Connecticut,2016,6.4,fg-yorg,228.4932186,
Connecticut,2017,6.4,fg-yorg,0,
Connecticut,2018,6.4,fg-yorg,223.922478,
Connecticut,2019,6.4,fg-yorg,225.4857936,
Connecticut,2020,6.4,fg-yorg,247.7274191,
Connecticut,2008,7.1,sm-grad,0.356090152,
Connecticut,2009,7.1,sm-grad,0.355903812,
Connecticut,2010,7.1,sm-grad,0.355448999,
Connecticut,2011,7.1,sm-grad,0.361666632,
Connecticut,2012,7.1,sm-grad,0.37068558,
Connecticut,2013,7.1,sm-grad,0.372144736,
Connecticut,2014,7.1,sm-grad,0.380333018,
Connecticut,2015,7.1,sm-grad,0.38309173,
Connecticut,2016,7.1,sm-grad,0.386422054,
Connecticut,2017,7.1,sm-grad,0.386793694,
Connecticut,2018,7.1,sm-grad,0.39593791,
Connecticut,2019,7.1,sm-grad,0.398389694,
Connecticut,2008,7.2,sm-hr,0.728473512,
Connecticut,2009,7.2,sm-hr,0.726857356,
Connecticut,2010,7.2,sm-hr,0.715206619,
Connecticut,2011,7.2,sm-hr,0.70765483,
Connecticut,2012,7.2,sm-hr,0.702385501,
Connecticut,2013,7.2,sm-hr,0.69410384,
Connecticut,2014,7.2,sm-hr,0.693721409,
Connecticut,2015,7.2,sm-hr,0.69285863,
Connecticut,2016,7.2,sm-hr,0.682344647,
Connecticut,2017,7.2,sm-hr,0.696175706,
Connecticut,2018,7.2,sm-hr,0.689036842,
Connecticut,2019,7.2,sm-hr,0.688434398,
Connecticut,1940,7.3,sm-em,0.922999978,
Connecticut,1950,7.3,sm-em,0.790000021,
Connecticut,1960,7.3,sm-em,0.667999983,
Connecticut,1970,7.3,sm-em,0.640999973,
Connecticut,1980,7.3,sm-em,0.518000007,
Connecticut,2008,7.4,cl-ums,0.087199816,
Connecticut,2009,7.4,cl-ums,0.110025198,
Connecticut,2010,7.4,cl-ums,0.114783409,
Connecticut,2011,7.4,cl-ums,0.122548165,
Connecticut,2012,7.4,cl-ums,0.109907192,
Connecticut,2013,7.4,cl-ums,0.105550544,
Connecticut,2014,7.4,cl-ums,0.102302455,
Connecticut,2015,7.4,cl-ums,0.099374909,
Connecticut,2016,7.4,cl-ums,0.084934734,
Connecticut,2017,7.4,cl-ums,0.101524743,
Connecticut,2018,7.4,cl-ums,0.096933382,
Connecticut,2019,7.4,cl-ums,0.090994817,
Connecticut,2008,3._1,cl-cdd,0.367331432,
Connecticut,2009,3._1,cl-cdd,0.362472725,
Connecticut,2010,3._1,cl-cdd,0.366084127,
Connecticut,2011,3._1,cl-cdd,0.359074959,
Connecticut,2012,3._1,cl-cdd,0.356598985,
Connecticut,2013,3._1,cl-cdd,0.349491312,
Connecticut,2014,3._1,cl-cdd,0.344915889,
Connecticut,2015,3._1,cl-cdd,0.345382894,
Connecticut,2016,3._1,cl-cdd,0.346112188,
Connecticut,2017,3._1,cl-cdd,0.344416196,
Connecticut,2018,3._1,cl-cdd,0.127416336,
Delaware,2006,1.1,ce-vt,0.456,
Delaware,2008,1.1,ce-vt,0.673,
Delaware,2010,1.1,ce-vt,0.51,
Delaware,2012,1.1,ce-vt,0.673,
Delaware,2014,1.1,ce-vt,0.452,
Delaware,2016,1.1,ce-vt,0.622981,
Delaware,2018,1.1,ce-vt,0.518,
Delaware,2020,1.1,ce-vt,0.677,
Delaware,2010,1.2,cv-pm,0.078512397,
Delaware,2011,1.2,cv-pm,0.144264602,
Delaware,2012,1.2,cv-pm,0.096978215,
Delaware,2013,1.2,cv-pm,0.09811828,
Delaware,2014,1.2,cv-pm,0.119746233,
Delaware,2015,1.2,cv-pm,0.103199174,
Delaware,2017,1.2,cv-pm,0.126348228,
Delaware,2019,1.2,cv-pm,0.124168514,
Delaware,2009,1.3,ce-ao,3.027822323,
Delaware,2010,1.3,ce-ao,2.895535752,
Delaware,2011,1.3,ce-ao,2.755929382,
Delaware,2012,1.3,ce-ao,2.616967545,
Delaware,2013,1.3,ce-ao,2.916557296,
Delaware,2014,1.3,ce-ao,2.885805471,
Delaware,2015,1.3,ce-ao,3.065753002,
Delaware,2016,1.3,ce-ao,3.466149895,
Delaware,2017,1.3,ce-ao,3.430570961,
Delaware,2018,1.3,ce-ao,3.412012974,
Delaware,2019,1.3,ce-ao,3.388911482,
Delaware,2020,1.3,ce-ao,3.952132581,
Delaware,2008,2.1,st-fc,23.75904258,
Delaware,2009,2.1,st-fc,25.79256053,
Delaware,2010,2.1,st-fc,25.61435473,
Delaware,2011,2.1,st-fc,16.53557629,
Delaware,2012,2.1,st-fc,8.723225151,
Delaware,2013,2.1,st-fc,16.20309609,
Delaware,2014,2.1,st-fc,9.61935157,
Delaware,2015,2.1,st-fc,13.7430307,
Delaware,2016,2.1,st-fc,10.50348453,
Delaware,2017,2.1,st-fc,9.356102622,
Delaware,2018,2.1,st-fc,11.37337658,
Delaware,2019,2.1,st-fc,17.45802884,
Delaware,2020,2.1,st-fc,2.026734657,
Delaware,2008,2.2,st-fc trust,6.78829788,
Delaware,2009,2.2,st-fc trust,6.728494051,
Delaware,2010,2.2,st-fc trust,13.36401116,
Delaware,2011,2.2,st-fc trust,7.71660227,
Delaware,2012,2.2,st-fc trust,2.180806288,
Delaware,2013,2.2,st-fc trust,8.641651247,
Delaware,2014,2.2,st-fc trust,4.275267365,
Delaware,2015,2.2,st-fc trust,4.22862483,
Delaware,2016,2.2,st-fc trust,4.201393812,
Delaware,2017,2.2,st-fc trust,4.158267832,
Delaware,2018,2.2,st-fc trust,3.101829976,
Delaware,2019,2.2,st-fc trust,8.215542986,
Delaware,2020,2.2,st-fc trust,1.013367328,
Delaware,2008,2.3,st-fcc,7.919680859,
Delaware,2009,2.3,st-fcc,7.849909726,
Delaware,2010,2.3,st-fcc,1.113667597,
Delaware,2011,2.3,st-fcc,2.204743506,
Delaware,2012,2.3,st-fcc,3.271209432,
Delaware,2013,2.3,st-fcc,5.401032029,
Delaware,2014,2.3,st-fcc,0,
Delaware,2015,2.3,st-fcc,1.057156208,
Delaware,2016,2.3,st-fcc,0,
Delaware,2017,2.3,st-fcc,2.079133916,
Delaware,2018,2.3,st-fcc,0,
Delaware,2019,2.3,st-fcc,2.053885746,
Delaware,2008,2.4,st-vc,6.999866497,
Delaware,2009,2.4,st-vc,6.406647752,
Delaware,2010,2.4,st-vc,6.245447884,
Delaware,2011,2.4,st-vc,5.670600297,
Delaware,2012,2.4,st-vc,5.50435507,
Delaware,2013,2.4,st-vc,5.004596278,
Delaware,2014,2.4,st-vc,4.88235533,
Delaware,2015,2.4,st-vc,5.032063548,
Delaware,2016,2.4,st-vc,5.103643134,
Delaware,2017,2.4,st-vc,4.550184575,
Delaware,2018,2.4,st-vc,4.217454824,
Delaware,2019,2.4,st-vc,4.225869923,
Delaware,2010,3.1,cl-don,0.50324506,
Delaware,2011,3.1,cl-don,0.55732689,
Delaware,2012,3.1,cl-don,0.512965703,
Delaware,2013,3.1,cl-don,0.534562669,
Delaware,2014,3.1,cl-don,0.523797814,
Delaware,2015,3.1,cl-don,0.510383985,
Delaware,2017,3.1,cl-don,0.614597454,
Delaware,2019,3.1,cl-don,0.555894548,
Delaware,2010,3.2,cl-vol,0.213827077,
Delaware,2011,3.2,cl-vol,0.265539639,
Delaware,2012,3.2,cl-vol,0.262933319,
Delaware,2013,3.2,cl-vol,0.259356736,
Delaware,2014,3.2,cl-vol,0.258768214,
Delaware,2015,3.2,cl-vol,0.259899692,
Delaware,2017,3.2,cl-vol,0.318132084,
Delaware,2019,3.2,cl-vol,0.306673899,
Delaware,2008,3.3,cl-np,7.919680859,
Delaware,2009,3.3,cl-np,7.849909726,
Delaware,2010,3.3,cl-np,7.907039938,
Delaware,2011,3.3,cl-np,7.71660227,
Delaware,2012,3.3,cl-np,9.377467037,
Delaware,2013,3.3,cl-np,8.101548044,
Delaware,2014,3.3,cl-np,10.26064167,
Delaware,2015,3.3,cl-np,10.25441521,
Delaware,2016,3.3,cl-np,7.877613398,
Delaware,2017,3.3,cl-np,8.836319143,
Delaware,2018,3.3,cl-np,8.788518266,
Delaware,2019,3.3,cl-np,9.139791572,
Delaware,2020,3.3,cl-np,9.091386618,
Delaware,2007,3.4,cl-rel,0.35,
Delaware,2014,3.4,cl-rel,0.34,
Delaware,2010,3._2,cl-mem,0.060857592,
Delaware,2011,3._2,cl-mem,0.131242792,
Delaware,2012,3._2,cl-mem,0.091523641,
Delaware,2013,3._2,cl-mem,0.067088171,
Delaware,2014,3._2,cl-mem,0.087539045,
Delaware,2015,3._2,cl-mem,0.087567314,
Delaware,2017,3._2,cl-mem,0.243626235,
Delaware,2019,3._2,cl-mem,0.276660386,
Delaware,2008,3.5,cl-npo,5.204361708,
Delaware,2009,3.5,cl-npo,5.270653673,
Delaware,2010,3.5,cl-npo,5.234237706,
Delaware,2011,3.5,cl-npo,5.181147238,
Delaware,2012,3.5,cl-npo,4.906814147,
Delaware,2013,3.5,cl-npo,3.456660499,
Delaware,2014,3.5,cl-npo,4.061503996,
Delaware,2015,3.5,cl-npo,4.017193589,
Delaware,2016,3.5,cl-npo,4.096358967,
Delaware,2017,3.5,cl-npo,4.989921398,
Delaware,2018,3.5,cl-npo,4.962927962,
Delaware,2019,3.5,cl-npo,4.313160068,
Delaware,2020,3.5,cl-npo,4.747724123,
Delaware,2008,3.6,cl-porg,6.448882986,
Delaware,2009,3.6,cl-porg,6.616352483,
Delaware,2010,3.6,cl-porg,7.23883938,
Delaware,2011,3.6,cl-porg,6.283518991,
Delaware,2012,3.6,cl-porg,5.888176977,
Delaware,2013,3.6,cl-porg,6.157176513,
Delaware,2014,3.6,cl-porg,5.771610942,
Delaware,2015,3.6,cl-porg,5.814359141,
Delaware,2016,3.6,cl-porg,6.93229979,
Delaware,2017,3.6,cl-porg,7.17301201,
Delaware,2018,3.6,cl-porg,6.720631615,
Delaware,2019,3.6,cl-porg,5.75088009,
Delaware,2020,3.6,cl-porg,6.363970633,
Delaware,2008,4.1,fh-uw,6.78829788,
Delaware,2009,4.1,fh-uw,6.728494051,
Delaware,2010,4.1,fh-uw,13.36401116,
Delaware,2011,4.1,fh-uw,7.71660227,
Delaware,2012,4.1,fh-uw,2.180806288,
Delaware,2013,4.1,fh-uw,8.641651247,
Delaware,2014,4.1,fh-uw,4.275267365,
Delaware,2015,4.1,fh-uw,4.22862483,
Delaware,2016,4.1,fh-uw,4.201393812,
Delaware,2017,4.1,fh-uw,4.158267832,
Delaware,2018,4.1,fh-uw,3.101829976,
Delaware,2019,4.1,fh-uw,8.215542986,
Delaware,2020,4.1,fh-uw,1.013367328,
Delaware,2008,4.2,fh-ma,0.49554851,
Delaware,2009,4.2,fh-ma,0.486055046,
Delaware,2010,4.2,fh-ma,0.492137265,
Delaware,2011,4.2,fh-ma,0.48683942,
Delaware,2012,4.2,fh-ma,0.476876829,
Delaware,2013,4.2,fh-ma,0.483656912,
Delaware,2014,4.2,fh-ma,0.468396704,
Delaware,2015,4.2,fh-ma,0.484263905,
Delaware,2016,4.2,fh-ma,0.472972434,
Delaware,2017,4.2,fh-ma,0.495958786,
Delaware,2018,4.2,fh-ma,0.472538023,
Delaware,2019,4.2,fh-ma,0.474692948,
Delaware,2008,4.3,fh-spf,0.330076616,
Delaware,2009,4.3,fh-spf,0.362747092,
Delaware,2010,4.3,fh-spf,0.349943149,
Delaware,2011,4.3,fh-spf,0.387501959,
Delaware,2012,4.3,fh-spf,0.366242132,
Delaware,2013,4.3,fh-spf,0.382234358,
Delaware,2014,4.3,fh-spf,0.393114728,
Delaware,2015,4.3,fh-spf,0.380022996,
Delaware,2016,4.3,fh-spf,0.365245109,
Delaware,2017,4.3,fh-spf,0.34834355,
Delaware,2018,4.3,fh-spf,0.376747543,
Delaware,2019,4.3,fh-spf,0.287196568,
Delaware,2011,4.4,fh-read,0.165393303,
Delaware,2016,4.4,fh-read,0.134983052,
Delaware,2017,4.4,fh-read,0.118994539,
Delaware,2018,4.4,fh-read,0.114811598,
Delaware,2019,4.4,fh-read,0.114744711,
Delaware,2020,4.4,fh-read,0.116943537,
Delaware,2011,4.5,fh-tv,0.110662734,
Delaware,2016,4.5,fh-tv,0.097328667,
Delaware,2017,4.5,fh-tv,0.122621427,
Delaware,2018,4.5,fh-tv,0.189736881,
Delaware,2019,4.5,fh-tv,0.223568303,
Delaware,2020,4.5,fh-tv,0.305120566,
Delaware,2011,4.6,fh-ed,0.112352183,
Delaware,2016,4.6,fh-ed,0.125384209,
Delaware,2017,4.6,fh-ed,0.160978269,
Delaware,2018,4.6,fh-ed,0.189736881,
Delaware,2019,4.6,fh-ed,0.223568303,
Delaware,2020,4.6,fh-ed,0.305120566,
Delaware,2011,4.7,fh-eat,0.448550386,
Delaware,2016,4.7,fh-eat,0.429605814,
Delaware,2017,4.7,fh-eat,0.380802278,
Delaware,2018,4.7,fh-eat,0.425218458,
Delaware,2019,4.7,fh-eat,0.35578523,
Delaware,2020,4.7,fh-eat,0.395101826,
Delaware,2008,5.1,sc-mid,6.78829788,
Delaware,2009,5.1,sc-mid,6.728494051,
Delaware,2010,5.1,sc-mid,13.36401116,
Delaware,2011,5.1,sc-mid,7.71660227,
Delaware,2012,5.1,sc-mid,2.180806288,
Delaware,2013,5.1,sc-mid,8.641651247,
Delaware,2014,5.1,sc-mid,4.275267365,
Delaware,2015,5.1,sc-mid,4.22862483,
Delaware,2016,5.1,sc-mid,4.201393812,
Delaware,2017,5.1,sc-mid,4.158267832,
Delaware,2018,5.1,sc-mid,3.101829976,
Delaware,2019,5.1,sc-mid,8.215542986,
Delaware,2020,5.1,sc-mid,1.013367328,
Delaware,2009,5.2,sc-eng-a,0.047093621,
Delaware,2010,5.2,sc-eng-a,0.049469756,
Delaware,2011,5.2,sc-eng-a,0.049845273,
Delaware,2012,5.2,sc-eng-a,0.049167063,
Delaware,2013,5.2,sc-eng-a,0.050440009,
Delaware,2014,5.2,sc-eng-a,0.048796987,
Delaware,2015,5.2,sc-eng-a,0.048903503,
Delaware,2016,5.2,sc-eng-a,0.048948464,
Delaware,2017,5.2,sc-eng-a,0.048039758,
Delaware,2018,5.2,sc-eng-a,0.047636345,
Delaware,2019,5.2,sc-eng-a,0.049587029,
Delaware,2020,5.2,sc-eng-a,0.050105308,
Delaware,2009,5.3,sc-eng-c,0.031144718,
Delaware,2010,5.3,sc-eng-c,0.032245962,
Delaware,2011,5.3,sc-eng-c,0.031835457,
Delaware,2012,5.3,sc-eng-c,0.032707187,
Delaware,2013,5.3,sc-eng-c,0.032483533,
Delaware,2014,5.3,sc-eng-c,0.033345225,
Delaware,2015,5.3,sc-eng-c,0.029344353,
Delaware,2016,5.3,sc-eng-c,0.027304972,
Delaware,2017,5.3,sc-eng-c,0.023364769,
Delaware,2018,5.3,sc-eng-c,0.024197022,
Delaware,2019,5.3,sc-eng-c,0.026146425,
Delaware,2020,5.3,sc-eng-c,0.030542116,
Delaware,2008,5.4,sc-born,0.466190275,
Delaware,2009,5.4,sc-born,0.459282449,
Delaware,2010,5.4,sc-born,0.452838451,
Delaware,2011,5.4,sc-born,0.453819994,
Delaware,2012,5.4,sc-born,0.449306067,
Delaware,2013,5.4,sc-born,0.467676444,
Delaware,2014,5.4,sc-born,0.455854658,
Delaware,2015,5.4,sc-born,0.455954644,
Delaware,2016,5.4,sc-born,0.449849538,
Delaware,2017,5.4,sc-born,0.431977495,
Delaware,2018,5.4,sc-born,0.44897438,
Delaware,2019,5.4,sc-born,0.439909465,
Delaware,2008,6.1,fg-play,2.56465839,
Delaware,2009,6.1,fg-play,2.122801545,
Delaware,2010,6.1,fg-play,1.909007356,
Delaware,2011,6.1,fg-play,1.716494348,
Delaware,2012,6.1,fg-play,1.551943514,
Delaware,2013,6.1,fg-play,1.645712513,
Delaware,2014,6.1,fg-play,1.628351249,
Delaware,2015,6.1,fg-play,1.612812153,
Delaware,2016,6.1,fg-play,1.871154345,
Delaware,2017,6.1,fg-play,1.778764051,
Delaware,2018,6.1,fg-play,1.598023097,
Delaware,2019,6.1,fg-play,1.826450795,
Delaware,2008,6.2,fg-sch,47.74191219,
Delaware,2009,6.2,fg-sch,47.08215668,
Delaware,2010,6.2,fg-sch,45.38955908,
Delaware,2011,6.2,fg-sch,45.55650528,
Delaware,2012,6.2,fg-sch,45.86050936,
Delaware,2013,6.2,fg-sch,45.48492052,
Delaware,2014,6.2,fg-sch,45.38502015,
Delaware,2015,6.2,fg-sch,42.85477496,
Delaware,2016,6.2,fg-sch,42.49639819,
Delaware,2017,6.2,fg-sch,43.18523452,
Delaware,2018,6.2,fg-sch,41.74918148,
Delaware,2019,6.2,fg-sch,43.39693516,
Delaware,2007,6.3,fg-br,13.96,
Delaware,2008,6.3,fg-br,13.68,
Delaware,2009,6.3,fg-br,12.96,
Delaware,2010,6.3,fg-br,12.66,
Delaware,2011,6.3,fg-br,12.41,
Delaware,2012,6.3,fg-br,12.02,
Delaware,2013,6.3,fg-br,11.7,
Delaware,2014,6.3,fg-br,11.73,
Delaware,2015,6.3,fg-br,11.8,
Delaware,2016,6.3,fg-br,11.55,
Delaware,2017,6.3,fg-br,11.28,
Delaware,2018,6.3,fg-br,10.98,
Delaware,2019,6.3,fg-br,10.85,
Delaware,2020,6.3,fg-br,10.53,
Delaware,2008,6.4,fg-yorg,190.8924451,
Delaware,2009,6.4,fg-yorg,217.7904112,
Delaware,2010,6.4,fg-yorg,179.6868382,
Delaware,2011,6.4,fg-yorg,193.7501869,
Delaware,2012,6.4,fg-yorg,201.9265081,
Delaware,2013,6.4,fg-yorg,217.4000314,
Delaware,2014,6.4,fg-yorg,202.9399065,
Delaware,2015,6.4,fg-yorg,215.4713289,
Delaware,2016,6.4,fg-yorg,201.60465,
Delaware,2017,6.4,fg-yorg,228.0340424,
Delaware,2018,6.4,fg-yorg,208.1314486,
Delaware,2019,6.4,fg-yorg,220.0591871,
Delaware,2020,6.4,fg-yorg,259.9727249,
Delaware,2008,7.1,sm-grad,0.274965582,
Delaware,2009,7.1,sm-grad,0.287483638,
Delaware,2010,7.1,sm-grad,0.278085619,
Delaware,2011,7.1,sm-grad,0.288393442,
Delaware,2012,7.1,sm-grad,0.295320815,
Delaware,2013,7.1,sm-grad,0.297564035,
Delaware,2014,7.1,sm-grad,0.305900119,
Delaware,2015,7.1,sm-grad,0.309405243,
Delaware,2016,7.1,sm-grad,0.309516155,
Delaware,2017,7.1,sm-grad,0.314809867,
Delaware,2018,7.1,sm-grad,0.313361777,
Delaware,2019,7.1,sm-grad,0.332017093,
Delaware,2008,7.2,sm-hr,0.755130233,
Delaware,2009,7.2,sm-hr,0.744293388,
Delaware,2010,7.2,sm-hr,0.741384032,
Delaware,2011,7.2,sm-hr,0.723922802,
Delaware,2012,7.2,sm-hr,0.716121962,
Delaware,2013,7.2,sm-hr,0.72844251,
Delaware,2014,7.2,sm-hr,0.712811645,
Delaware,2015,7.2,sm-hr,0.713648199,
Delaware,2016,7.2,sm-hr,0.711124367,
Delaware,2017,7.2,sm-hr,0.72046387,
Delaware,2018,7.2,sm-hr,0.717866473,
Delaware,2019,7.2,sm-hr,0.718419188,
Delaware,1940,7.3,sm-em,0.916000009,
Delaware,1950,7.3,sm-em,0.819000006,
Delaware,1960,7.3,sm-em,0.708000004,
Delaware,1970,7.3,sm-em,0,
Delaware,1980,7.3,sm-em,0.513999999,
Delaware,2008,7.4,cl-ums,0.10382756,
Delaware,2009,7.4,cl-ums,0.122230631,
Delaware,2010,7.4,cl-ums,0.140261346,
Delaware,2011,7.4,cl-ums,0.135313043,
Delaware,2012,7.4,cl-ums,0.125719999,
Delaware,2013,7.4,cl-ums,0.154211312,
Delaware,2014,7.4,cl-ums,0.115314195,
Delaware,2015,7.4,cl-ums,0.126122232,
Delaware,2016,7.4,cl-ums,0.143079969,
Delaware,2017,7.4,cl-ums,0.120627873,
Delaware,2018,7.4,cl-ums,0.103235847,
Delaware,2019,7.4,cl-ums,0.105438548,
Delaware,2008,3._1,cl-cdd,0.300679217,
Delaware,2009,3._1,cl-cdd,0.293734184,
Delaware,2010,3._1,cl-cdd,0.294098945,
Delaware,2011,3._1,cl-cdd,0.286609448,
Delaware,2012,3._1,cl-cdd,0.281377404,
Delaware,2013,3._1,cl-cdd,0.272561863,
Delaware,2014,3._1,cl-cdd,0.265084944,
Delaware,2015,3._1,cl-cdd,0.263153245,
Delaware,2016,3._1,cl-cdd,0.268126756,
Delaware,2017,3._1,cl-cdd,0.267847523,
Delaware,2018,3._1,cl-cdd,0.098880518,
District of Columbia,2006,1.1,ce-vt,0.499,
District of Columbia,2008,1.1,ce-vt,0.741,
District of Columbia,2010,1.1,ce-vt,0.453,
District of Columbia,2012,1.1,ce-vt,0.759,
District of Columbia,2014,1.1,ce-vt,0.514,
District of Columbia,2016,1.1,ce-vt,0.743363,
District of Columbia,2018,1.1,ce-vt,0.611,
District of Columbia,2020,1.1,ce-vt,0.84,
District of Columbia,2010,1.2,cv-pm,0.151690025,
District of Columbia,2011,1.2,cv-pm,0.159018987,
District of Columbia,2012,1.2,cv-pm,0.1856,
District of Columbia,2013,1.2,cv-pm,0.157356412,
District of Columbia,2014,1.2,cv-pm,0.167837079,
District of Columbia,2015,1.2,cv-pm,0.149832776,
District of Columbia,2017,1.2,cv-pm,0.147495362,
District of Columbia,2019,1.2,cv-pm,0.152351738,
District of Columbia,2009,1.3,ce-ao,83.75152813,
District of Columbia,2010,1.3,ce-ao,82.59614474,
District of Columbia,2011,1.3,ce-ao,79.93579246,
District of Columbia,2012,1.3,ce-ao,77.17574721,
District of Columbia,2013,1.3,ce-ao,76.72685703,
District of Columbia,2014,1.3,ce-ao,77.40255246,
District of Columbia,2015,1.3,ce-ao,75.56959841,
District of Columbia,2016,1.3,ce-ao,74.13714638,
District of Columbia,2017,1.3,ce-ao,73.48999671,
District of Columbia,2018,1.3,ce-ao,70.46714736,
District of Columbia,2019,1.3,ce-ao,73.82227959,
District of Columbia,2020,1.3,ce-ao,78.28107113,
District of Columbia,2008,2.1,st-fc,112.0233836,
District of Columbia,2009,2.1,st-fc,111.4435657,
District of Columbia,2010,2.1,st-fc,141.2610121,
District of Columbia,2011,2.1,st-fc,97.08800704,
District of Columbia,2012,2.1,st-fc,109.1214458,
District of Columbia,2013,2.1,st-fc,100.5493086,
District of Columbia,2014,2.1,st-fc,50.08400453,
District of Columbia,2015,2.1,st-fc,78.84229755,
District of Columbia,2016,2.1,st-fc,54.31830527,
District of Columbia,2017,2.1,st-fc,59.08019344,
District of Columbia,2018,2.1,st-fc,66.90820053,
District of Columbia,2019,2.1,st-fc,52.42657092,
District of Columbia,2020,2.1,st-fc,49.10103028,
District of Columbia,2008,2.2,st-fc trust,25.85155006,
District of Columbia,2009,2.2,st-fc trust,28.70516085,
District of Columbia,2010,2.2,st-fc trust,19.94273112,
District of Columbia,2011,2.2,st-fc trust,11.32693415,
District of Columbia,2012,2.2,st-fc trust,30.04793436,
District of Columbia,2013,2.2,st-fc trust,32.48516124,
District of Columbia,2014,2.2,st-fc trust,21.2477595,
District of Columbia,2015,2.2,st-fc trust,19.33867676,
District of Columbia,2016,2.2,st-fc trust,19.08480996,
District of Columbia,2017,2.2,st-fc trust,12.96882295,
District of Columbia,2018,2.2,st-fc trust,12.81220861,
District of Columbia,2019,2.2,st-fc trust,14.16934349,
District of Columbia,2020,2.2,st-fc trust,12.62597921,
District of Columbia,2008,2.3,st-fcc,113.7468203,
District of Columbia,2009,2.3,st-fcc,111.4435657,
District of Columbia,2010,2.3,st-fcc,68.13766467,
District of Columbia,2011,2.3,st-fcc,63.10720458,
District of Columbia,2012,2.3,st-fcc,74.32910079,
District of Columbia,2013,2.3,st-fcc,27.84442392,
District of Columbia,2014,2.3,st-fcc,22.76545661,
District of Columbia,2015,2.3,st-fcc,11.90072416,
District of Columbia,2016,2.3,st-fcc,10.27643613,
District of Columbia,2017,2.3,st-fcc,14.40980328,
District of Columbia,2018,2.3,st-fcc,27.04799596,
District of Columbia,2019,2.3,st-fcc,29.75562133,
District of Columbia,2008,2.4,st-vc,14.66472263,
District of Columbia,2009,2.4,st-vc,13.65859095,
District of Columbia,2010,2.4,st-vc,13.33836333,
District of Columbia,2011,2.4,st-vc,12.02758594,
District of Columbia,2012,2.4,st-vc,12.43984483,
District of Columbia,2013,2.4,st-vc,13.01726818,
District of Columbia,2014,2.4,st-vc,12.44359858,
District of Columbia,2015,2.4,st-vc,12.70104786,
District of Columbia,2016,2.4,st-vc,12.09096114,
District of Columbia,2017,2.4,st-vc,10.05227877,
District of Columbia,2018,2.4,st-vc,9.957933248,
District of Columbia,2019,2.4,st-vc,10.48956499,
District of Columbia,2010,3.1,cl-don,0.480930837,
District of Columbia,2011,3.1,cl-don,0.463286226,
District of Columbia,2012,3.1,cl-don,0.529303468,
District of Columbia,2013,3.1,cl-don,0.446989126,
District of Columbia,2014,3.1,cl-don,0.521288109,
District of Columbia,2015,3.1,cl-don,0.532651292,
District of Columbia,2017,3.1,cl-don,0.561067185,
District of Columbia,2019,3.1,cl-don,0.523223561,
District of Columbia,2010,3.2,cl-vol,0.275173883,
District of Columbia,2011,3.2,cl-vol,0.272423949,
District of Columbia,2012,3.2,cl-vol,0.322994695,
District of Columbia,2013,3.2,cl-vol,0.302973503,
District of Columbia,2014,3.2,cl-vol,0.309779345,
