State,State Code,Metric,2013,2017,2021,2025
Maryland,MD,Future Generations,6.1,6.4,5,4.9
Maryland,MD,Social Cohesion,5.4,5.1,4.4,3
Maryland,MD,Social Mobility,8.6,9.9,11.7,13.1
Maryland,MD,Social Trust,5.2,5,7.9,11.5
Maryland,MD,Total,48.8,52.4,50.1,50.2
Maryland,MD,ce-ao,2,2,2,2
Maryland,MD,ce-vt,3.6,3.9,7.5,5.5
Maryland,MD,cl-cdd,3.5,3.2,0.3,-0.2
Maryland,MD,cl-don,1.6,2,0.2,1.7
Maryland,MD,cl-mem,1,1.3,0.8,1.8
Maryland,MD,cl-np,0.3,0.4,0.1,0.3
Maryland,MD,cl-npo,0.7,0.9,0.8,0.7
Maryland,MD,cl-porg,0.9,0.9,0.9,0.7
Maryland,MD,cl-rel,1.1,0.3,-0.5,-0.5
Maryland,MD,cl-ta,0.6,0.2,-0.1,-1.2
Maryland,MD,cl-tfn,1,1.7,-0.2,-1.7
Maryland,MD,cl-vol,1.1,2.6,0.3,1.4
Maryland,MD,cv-pm,2.5,3.6,4.9,3.2
Maryland,MD,fg-act,0.5,0.4,0,1.8
Maryland,MD,fg-br,1.4,1.2,0.7,-0.2
Maryland,MD,fg-play,1.1,1.8,1.6,1.8
Maryland,MD,fg-read,1.9,3,1.7,1
Maryland,MD,fg-sch,1,0.7,0.8,1.3
Maryland,MD,fg-yorg,0.5,0.5,0.2,0.4
Maryland,MD,fh-eat,2,-0.3,3.1,-0.3
Maryland,MD,fh-ed,-0.2,0.9,-2.7,-0.1
Maryland,MD,fh-ma,0.7,1,1,0.6
Maryland,MD,fh-read,3.4,1.8,1.7,1.6
Maryland,MD,fh-spf,1.6,2,2.3,2.2
Maryland,MD,fh-time,-0.9,0.4,-1.1,-0.3
Maryland,MD,fh-tv,1.2,1.2,0,0
Maryland,MD,fh-uw,0.9,1,0.9,0.9
Maryland,MD,sc-born,0.3,0.2,0.2,0.2
Maryland,MD,sc-eng-a,1.4,1.4,1.2,0.9
Maryland,MD,sc-eng-c,1.7,1.6,1,0.2
Maryland,MD,sc-mid,1.9,2,2,1.8
Maryland,MD,sm-em,1.9,1.9,1.9,1.9
Maryland,MD,sm-grad,3.5,4.1,4.7,5.5
Maryland,MD,sm-hr,2.6,2,2.5,3.2
Maryland,MD,sm-neet,0.6,2,2.7,2.5
Maryland,MD,st-fc,2.3,2,3.5,3.7
Maryland,MD,st-fc trust,2.2,2,3,3.5
Maryland,MD,st-fcc,0,-0.1,0.2,2.8
Maryland,MD,st-vc,0.8,1.1,1.2,1.5
Massachusetts,MA,Civic Engagement,12.9,9.1,11.9,-1
Massachusetts,MA,Community Life,7.3,8.3,2.9,2.7
Massachusetts,MA,Family Health,10.8,6.4,6.2,7
Massachusetts,MA,Future Generations,1.8,1.9,-0.5,0.1
Massachusetts,MA,Social Cohesion,4.9,4.7,4.1,2.8
Massachusetts,MA,Social Mobility,12.5,13.8,16.2,16.9
Massachusetts,MA,Social Trust,9.8,10.8,11.5,11.7
Massachusetts,MA,Total,60.1,55,52.3,40.2
Massachusetts,MA,ce-ao,2.1,2,2,2
Massachusetts,MA,ce-vt,6.2,4.4,4.2,-8.8
Massachusetts,MA,cl-cdd,2.2,2,-1,-1.4
Massachusetts,MA,cl-don,1.2,1.9,1.3,1.4
Massachusetts,MA,cl-mem,0.5,0.9,0.9,0.8
Massachusetts,MA,cl-np,0.1,0.4,0.2,0.1
Massachusetts,MA,cl-npo,0.9,1.1,1,1.2
Massachusetts,MA,cl-porg,0.8,0.8,0.8,0.7
Massachusetts,MA,cl-rel,0.2,-0.6,-1.7,-1.7
Massachusetts,MA,cl-ta,1,0.5,0,-1.3
Massachusetts,MA,cl-tfn,1.9,1.8,0.6,-0.1
Massachusetts,MA,cl-vol,0.8,1.9,0.2,1.7
Massachusetts,MA,cv-pm,4.6,2.7,5.8,5.9
Massachusetts,MA,fg-act,2.2,0.5,1.8,0.7
Massachusetts,MA,fg-br,0.3,-0.2,-0.6,-1
Massachusetts,MA,fg-play,-0.7,-0.6,-0.7,-0.6
Massachusetts,MA,fg-read,2.8,1.6,2.3,1.4
Massachusetts,MA,fg-sch,0.4,0.5,0,0.5
Massachusetts,MA,fg-yorg,1.2,1.6,1,1.2
Massachusetts,MA,fh-eat,0.3,-1.5,1.8,-0.3
Massachusetts,MA,fh-ed,1.7,1.3,-1.5,1.4
Massachusetts,MA,fh-ma,0.6,0.7,0.8,0.4
Massachusetts,MA,fh-read,4.2,1.4,1.9,2.8
Massachusetts,MA,fh-spf,1.2,1.5,2.1,2.1
Massachusetts,MA,fh-time,0.8,1,-0.3,-0.5
Massachusetts,MA,fh-tv,1.2,1.2,0,0
Massachusetts,MA,fh-uw,1.9,2,2.4,2.2
Massachusetts,MA,sc-born,2.6,2.5,2.1,1.9
Massachusetts,MA,sc-eng-a,0.3,0.3,0.2,0
Massachusetts,MA,sc-eng-c,0.9,0.9,0.6,0
Massachusetts,MA,sc-mid,1.1,1.1,1.2,0.8
Massachusetts,MA,sm-em,3.5,3.5,3.5,3.5
Massachusetts,MA,sm-grad,4.2,4.8,5.9,6.7
Massachusetts,MA,sm-hr,1.7,1.4,1.6,1.8
Massachusetts,MA,sm-neet,3.2,4.2,5.2,4.9
Massachusetts,MA,st-fc,3.7,3.8,4,3.9
Massachusetts,MA,st-fc trust,3.3,3.2,3.1,3
Massachusetts,MA,st-fcc,1.4,1.9,2,2.2
Massachusetts,MA,st-vc,1.5,1.8,2.4,2.6
Michigan,MI,Civic Engagement,8.8,7.5,9.8,11.5
Michigan,MI,Community Life,7.9,6.2,4.9,-1.2
Michigan,MI,Family Health,9.7,4.9,6.8,7.9
Michigan,MI,Future Generations,4.5,3,1.5,3.1
Michigan,MI,Social Cohesion,11.9,12.1,12,11.6
Michigan,MI,Social Mobility,3.1,5.1,8.4,9
Michigan,MI,Social Trust,8.6,8.9,9.3,9.4
Michigan,MI,Total,54.5,47.7,52.9,51.2
Michigan,MI,ce-ao,2,1.9,1.9,2
Michigan,MI,ce-vt,4.4,3.2,4.4,8
Michigan,MI,cl-cdd,1.1,0.7,-1.9,-2.1
Michigan,MI,cl-don,0.7,0.5,0.9,0.6
Michigan,MI,cl-mem,0.4,0.4,0.8,0.2
Michigan,MI,cl-np,1.2,1.5,0.7,0.7
Michigan,MI,cl-npo,0.7,0.8,0.8,0.5
Michigan,MI,cl-porg,0.7,0.7,0.7,0.7
Michigan,MI,cl-rel,1.2,0.6,-0.5,-0.5
Michigan,MI,cl-ta,1.3,0.9,0.5,-1.2
Michigan,MI,cl-tfn,1.7,1,1,-2
Michigan,MI,cl-vol,1.2,1.3,0.6,0.5
Michigan,MI,cv-pm,2.4,2.3,3.5,1.5
Michigan,MI,fg-act,1.1,1.3,0.5,1.5
Michigan,MI,fg-br,0.6,0.5,0,-0.8
Michigan,MI,fg-play,0.1,0.6,0.4,0.9
Michigan,MI,fg-read,1.1,2.2,1.6,1.3
Michigan,MI,fg-sch,1.9,0.7,0.6,1.4
Michigan,MI,fg-yorg,0.3,0.2,0.1,0.5
Michigan,MI,fh-eat,2.8,0.4,2.5,2
Michigan,MI,fh-ed,0.5,0.5,-0.9,1.8
Michigan,MI,fh-ma,1.1,0.8,0.6,0.7
Michigan,MI,fh-read,2.9,0.7,2.6,2
Michigan,MI,fh-spf,0.8,0.8,1,1
Michigan,MI,fh-time,1.2,0.8,1.2,0.5
Michigan,MI,fh-tv,1.2,1.2,0,0
Michigan,MI,fh-uw,0.5,0.7,1,1.3
Michigan,MI,sc-born,4.8,4.8,4.7,4.7
Michigan,MI,sc-eng-a,2.9,2.8,2.8,2.8
Michigan,MI,sc-eng-c,2.7,2.8,2.8,2.4
Michigan,MI,sc-mid,1.5,1.6,1.7,1.7
Michigan,MI,sm-em,-0.3,-0.3,-0.3,-0.3
Michigan,MI,sm-grad,0.2,0.8,1.5,2.3
Michigan,MI,sm-hr,3.9,3.6,4.1,5
Michigan,MI,sm-neet,-0.8,0.9,3.1,1.9
Michigan,MI,st-fc,2.2,2.1,2.8,3.3
Michigan,MI,st-fc trust,3,2.6,3.1,2.3
Michigan,MI,st-fcc,2.1,2.6,2,2.6
Michigan,MI,st-vc,1.3,1.5,1.4,1.2
Minnesota,MN,Civic Engagement,14.8,12.8,16.5,14.9
Minnesota,MN,Community Life,12.1,13.4,7.1,6.4
Minnesota,MN,Family Health,13.1,8.4,8.2,8.5
Minnesota,MN,Future Generations,9.8,8.8,7.5,5.9
Minnesota,MN,Social Cohesion,9.7,9.4,9.7,9.6
Minnesota,MN,Social Mobility,12.7,14,15.8,16.6
Minnesota,MN,Social Trust,11.6,12.6,14.4,15.7
Minnesota,MN,Total,83.7,79.4,79.2,77.7
Minnesota,MN,ce-ao,2,2,2.1,2.1
Minnesota,MN,ce-vt,7.3,5.3,9.5,8.8
Minnesota,MN,cl-cdd,2.3,1.8,-1.4,-1.7
Minnesota,MN,cl-don,2.4,3,2.5,1.8
Minnesota,MN,cl-mem,1.2,1.2,2.1,2.2
Minnesota,MN,cl-np,1.1,1,0.8,0.8
Minnesota,MN,cl-npo,0.8,0.9,0.9,0.6
Minnesota,MN,cl-porg,0.8,0.8,0.7,0.7
Minnesota,MN,cl-rel,1.2,0.7,-0.9,-0.9
Minnesota,MN,cl-ta,1.7,1.3,0.9,-0.6
Minnesota,MN,cl-tfn,1.7,1.4,-0.6,0
Minnesota,MN,cl-vol,2.3,4.1,1.4,2.6
Minnesota,MN,cv-pm,5.4,5.5,5,4.1
Minnesota,MN,fg-act,1.9,1.8,2.6,0.9
Minnesota,MN,fg-br,1.7,1.6,0.8,0
Minnesota,MN,fg-play,2.9,2.2,2.3,2.3
Minnesota,MN,fg-read,3,2.2,3.1,2
Minnesota,MN,fg-sch,1.2,1.3,1.5,0.8
Minnesota,MN,fg-yorg,0.8,0.8,0.4,0.9
Minnesota,MN,fh-eat,1.8,-0.8,2.7,0.8
Minnesota,MN,fh-ed,2.3,1.8,-0.7,1.4
Minnesota,MN,fh-ma,1.7,1.7,1.6,1.3
Minnesota,MN,fh-read,4.2,1.8,1.3,1.7
Minnesota,MN,fh-spf,0.6,0.6,0.7,0.8
Minnesota,MN,fh-time,0.4,1.1,1.4,1.5
Minnesota,MN,fh-tv,1.2,1.2,0,0
Minnesota,MN,fh-uw,2,2.1,2.5,2.4
Minnesota,MN,sc-born,3.5,3.4,3.4,3.4
Minnesota,MN,sc-eng-a,2.5,2.4,2.4,2.3
Minnesota,MN,sc-eng-c,1.2,1.3,1.5,1.5
Minnesota,MN,sc-mid,2.4,2.4,2.5,2.4
Minnesota,MN,sm-em,2.5,2.5,2.5,2.5
Minnesota,MN,sm-grad,2.2,2.9,3.6,4.4
Minnesota,MN,sm-hr,4.5,4,4.6,4.9
Minnesota,MN,sm-neet,3.4,4.7,5.1,4.8
Minnesota,MN,st-fc,3.7,3.6,4.5,5.1
Minnesota,MN,st-fc trust,2,2.8,3.6,4.6
Minnesota,MN,st-fcc,2.5,3,3,3
Minnesota,MN,st-vc,3.4,3.3,3.3,3.1
Mississippi,MS,Civic Engagement,12.1,6.6,8.9,3.9
Mississippi,MS,Community Life,8.5,6.5,1.4,-1.8
Mississippi,MS,Family Health,2.5,2.8,-0.4,0.3
Mississippi,MS,Future Generations,7.4,5.6,3.8,3.6
Mississippi,MS,Social Cohesion,12.4,12.5,12.3,12.2
Mississippi,MS,Social Mobility,0.1,1.6,3.6,6.6
Mississippi,MS,Social Trust,1.6,7.8,8.8,9.4
Mississippi,MS,Total,44.7,43.4,38.5,34.2
Mississippi,MS,ce-ao,1.9,1.9,1.9,1.9
Mississippi,MS,ce-vt,7.9,4.8,6,0.1
Mississippi,MS,cl-cdd,0.2,0.3,-1.9,-2
Mississippi,MS,cl-don,0.9,0.1,-0.8,-1.4
Mississippi,MS,cl-mem,0.6,0.2,0.6,0.6
Mississippi,MS,cl-np,0.7,0.9,0.6,0.6
Mississippi,MS,cl-npo,0.6,0.6,0.5,0.5
Mississippi,MS,cl-porg,0.7,0.7,0.7,0.7
Mississippi,MS,cl-rel,3.8,2.5,2.4,2.4
Mississippi,MS,cl-ta,1,1.5,0.3,-1.3
Mississippi,MS,cl-tfn,-0.1,0.6,-1.4,-2.3
Mississippi,MS,cl-vol,1,0.4,-0.9,-1
Mississippi,MS,cv-pm,2.3,-0.2,1,1.9
Mississippi,MS,fg-act,-0.4,1,1.5,-1.3
Mississippi,MS,fg-br,2.1,1.7,1.3,0.8
Mississippi,MS,fg-play,1,0.6,0.5,0.3
Mississippi,MS,fg-read,-0.2,1.2,0.1,2.5
Mississippi,MS,fg-sch,1.6,1.3,0.8,1.4
Mississippi,MS,fg-yorg,0.2,0.1,-0.1,-0.1
Mississippi,MS,fh-eat,3.1,1.7,2.5,2.7
Mississippi,MS,fh-ed,-2.9,-0.2,-1.3,-0.1
Mississippi,MS,fh-ma,0.4,0.1,0,0
Mississippi,MS,fh-read,1.3,0.1,-2.1,-0.7
Mississippi,MS,fh-spf,0.6,0.8,0.7,0.8
Mississippi,MS,fh-time,1.3,1.5,1.1,-0.8
Mississippi,MS,fh-tv,1.2,1.2,0,0
Mississippi,MS,fh-uw,-1.3,-1.1,-1.6,-1.6
Mississippi,MS,sc-born,4,4,4,3.8
Mississippi,MS,sc-eng-a,3.6,3.6,3.6,3.6
Mississippi,MS,sc-eng-c,3.8,3.9,3.7,3.6
Mississippi,MS,sc-mid,1.1,1,1,1.2
Mississippi,MS,sm-em,2.6,2.6,2.6,2.6
Mississippi,MS,sm-grad,-1.5,-1.2,-0.8,0.2
Mississippi,MS,sm-hr,2.7,1.8,2.3,3.9
Mississippi,MS,sm-neet,-3.7,-1.6,-0.5,-0.1
Mississippi,MS,st-fc,-0.9,1.7,1.1,2.6
Mississippi,MS,st-fc trust,-0.5,2.5,2.4,1.8
Mississippi,MS,st-fcc,0,0.6,2.2,1.4
Mississippi,MS,st-vc,3,3,3.1,3.7
Missouri,MO,Civic Engagement,5.7,6,10.4,8.3
Missouri,MO,Community Life,11.1,8.7,5,0.8
Missouri,MO,Family Health,10.1,7,4.6,5.8
Missouri,MO,Future Generations,10.9,9.4,7.2,5.2
Missouri,MO,Social Cohesion,11.4,11.7,11.3,11.7
Missouri,MO,Social Mobility,5.6,7.5,9.1,11.1
Missouri,MO,Social Trust,1.1,0.8,4.4,6.7
Missouri,MO,Total,55.9,51.2,52,49.6
Missouri,MO,ce-ao,2,2.3,2.2,2.3
Missouri,MO,ce-vt,3.1,3.5,4.4,3.3
Missouri,MO,cl-cdd,0.9,0.5,-1.9,-2.1
Missouri,MO,cl-don,2,1.5,1.4,0.4
Missouri,MO,cl-mem,1.5,0.9,0.3,0.5
Missouri,MO,cl-np,1,1.1,0.6,0.9
Missouri,MO,cl-npo,0.7,0.9,0.8,0.6
Missouri,MO,cl-porg,0.9,0.8,0.8,0.7
Missouri,MO,cl-rel,1.8,1.1,0,0
Missouri,MO,cl-ta,1.5,1.1,0.4,-0.6
Missouri,MO,cl-tfn,0.8,0.7,0,-1.7
Missouri,MO,cl-vol,1.8,1.8,1.4,0.9
Missouri,MO,cv-pm,0.6,0.3,3.9,2.8
Missouri,MO,fg-act,2.2,1.8,-0.1,0.4
Missouri,MO,fg-br,1.5,1.3,0.8,0
Missouri,MO,fg-play,1.6,0.9,1,0.4
Missouri,MO,fg-read,0.2,1.3,3.3,0.6
Missouri,MO,fg-sch,1.1,0.9,0.5,0.5
Missouri,MO,fg-yorg,2.9,3.2,2.6,2.4
Missouri,MO,fh-eat,2.6,0.6,1.6,1.2
Missouri,MO,fh-ed,0.6,0.9,-0.7,0.9
Missouri,MO,fh-ma,1.3,1,1,0.8
Missouri,MO,fh-read,2.5,0.8,1.2,1.7
Missouri,MO,fh-spf,0.5,0.5,0.4,0.6
Missouri,MO,fh-time,1.9,2.4,0.9,0.4
Missouri,MO,fh-tv,1.2,1.2,0,0
Missouri,MO,fh-uw,0.9,0.9,1.1,1.2
Missouri,MO,sc-born,3.2,3.2,3.1,3
Missouri,MO,sc-eng-a,3.3,3.4,3.4,3.3
Missouri,MO,sc-eng-c,3.1,3.3,3,3.3
Missouri,MO,sc-mid,1.8,1.9,1.8,2.1
Missouri,MO,sm-em,2.3,2.3,2.3,2.3
Missouri,MO,sm-grad,0.3,0.9,1.6,2.4
Missouri,MO,sm-hr,2.9,2.2,2.9,3.6
Missouri,MO,sm-neet,0.1,2,2.3,2.7
Missouri,MO,st-fc,-1.1,-0.9,0.9,1.5
Missouri,MO,st-fc trust,-0.6,-1.2,0.9,1.6
Missouri,MO,st-fcc,1.5,2.3,1.9,2.4
Missouri,MO,st-vc,1.3,0.8,0.8,1.2
Montana,MT,Civic Engagement,13.1,11,14.5,12.5
Montana,MT,Community Life,8.1,10.1,4.8,7.2
Montana,MT,Family Health,14,10.9,8.6,11
Montana,MT,Future Generations,6.7,7.2,3.3,0.5
Montana,MT,Social Cohesion,11.2,11.5,11.7,11.4
Montana,MT,Social Mobility,8.8,8.8,13.7,13.9
Montana,MT,Social Trust,-1.2,-2.1,-0.4,4.9
Montana,MT,Total,60.6,57.3,56.3,61.5
Montana,MT,ce-ao,2.2,2,2,2
Montana,MT,ce-vt,3.9,4,7.5,5
Montana,MT,cl-cdd,0.9,0.6,-1.8,-1.9
Montana,MT,cl-don,1.2,1.2,1.7,2.3
Montana,MT,cl-mem,1.1,2,1.4,1.9
Montana,MT,cl-np,0.9,1.5,0.6,0.5
Montana,MT,cl-npo,0.7,0.7,0.7,0.6
Montana,MT,cl-porg,0.7,0.7,0.7,0.7
Montana,MT,cl-rel,0.3,0.3,-0.6,-0.6
Montana,MT,cl-ta,1.6,-0.2,0.3,-0.1
Montana,MT,cl-tfn,0.5,2.3,-0.6,0.2
Montana,MT,cl-vol,1.9,3,1.2,2.2
Montana,MT,cv-pm,7,4.9,5,5.5
Montana,MT,fg-act,-0.4,0.7,4.9,-1.7
Montana,MT,fg-br,1.1,1.1,-0.4,-0.9
Montana,MT,fg-play,0.8,0.7,0.7,0.9
Montana,MT,fg-read,1.6,-0.2,5.3,0.3
Montana,MT,fg-sch,1.2,1.1,0.7,-0.2
Montana,MT,fg-yorg,1.5,1.9,1.3,0.5
Montana,MT,fh-eat,4.2,2.2,3.3,1.8
Montana,MT,fh-ed,2,2,1,1.7
Montana,MT,fh-ma,1.3,1.2,1.1,1.3
Montana,MT,fh-read,4.3,2.1,0.1,1.4
Montana,MT,fh-spf,-0.3,-0.3,0,0.1
Montana,MT,fh-time,1.2,2.1,1.1,2.3
Montana,MT,fh-tv,1,1,0,0
Montana,MT,fh-uw,1.3,1.5,2,2.3
Montana,MT,sc-born,1.5,1.3,1.2,0.8
Montana,MT,sc-eng-a,3.9,3.9,4,3.9
Montana,MT,sc-eng-c,3.8,4.2,4.2,4.1
Montana,MT,sc-mid,1.9,2.1,2.4,2.5
Montana,MT,sm-em,4.7,4.7,4.7,4.7
Montana,MT,sm-grad,1,1.7,2.5,2.8
Montana,MT,sm-hr,2.9,2.4,3.4,3.7
Montana,MT,sm-neet,0.3,0,3.1,2.7
Montana,MT,st-fc,-0.5,1.1,1.7,0
Montana,MT,st-fc trust,-3.1,-1.7,0.7,1.4
Montana,MT,st-fcc,-0.6,-3.7,-4.3,2.2
Montana,MT,st-vc,2.9,2.2,1.6,1.3
Nebraska,NE,Civic Engagement,8,9.2,8.9,10.3
Nebraska,NE,Community Life,12.5,11.7,7.9,4.4
Nebraska,NE,Family Health,11.7,8.1,9,8.6
Nebraska,NE,Future Generations,10,10.2,8.2,6.6
Nebraska,NE,Social Cohesion,9.3,8.6,8.6,8.6
Nebraska,NE,Social Mobility,10.5,12.1,13.1,14.3
Nebraska,NE,Social Trust,8.4,8.2,6.8,11.2
Nebraska,NE,Total,70.5,68.1,62.5,64
Nebraska,NE,ce-ao,2.1,1.9,1.9,1.9
Nebraska,NE,ce-vt,2,4.4,3.7,4.9
Nebraska,NE,cl-cdd,1.1,0.8,-1.9,-2
Nebraska,NE,cl-don,1.4,2,2.4,1.7
Nebraska,NE,cl-mem,1.4,2.2,1.6,1.3
Nebraska,NE,cl-np,0.5,0.5,0.3,0.2
Nebraska,NE,cl-npo,0.8,0.8,0.8,0.7
Nebraska,NE,cl-porg,0.7,0.7,0.7,0.7
Nebraska,NE,cl-rel,2.3,1.3,-0.1,-0.1
Nebraska,NE,cl-ta,1.9,1.6,1,-0.2
Nebraska,NE,cl-tfn,2.2,-0.4,-0.3,-2.1
Nebraska,NE,cl-vol,1.9,3.2,1.8,2.5
Nebraska,NE,cv-pm,3.9,2.9,3.3,3.4
Nebraska,NE,fg-act,0.2,2.2,0.8,4
Nebraska,NE,fg-br,2.6,2.7,1.7,1.2
Nebraska,NE,fg-play,1.6,0.8,1.1,0.8
Nebraska,NE,fg-read,1.8,2.4,0.1,0.1
Nebraska,NE,fg-sch,1.5,1.9,1.7,1.2
Nebraska,NE,fg-yorg,1,1.4,1,1.3
Nebraska,NE,fh-eat,2.8,0.4,2.2,0.6
Nebraska,NE,fh-ed,2,2.2,1.8,1.7
Nebraska,NE,fh-ma,1.8,1.4,1.8,1.4
Nebraska,NE,fh-read,2.4,0.5,1,0.7
Nebraska,NE,fh-spf,0.2,0.2,0.5,0.5
Nebraska,NE,fh-time,0.6,1.4,1.1,3
Nebraska,NE,fh-tv,1.2,1.2,0,0
Nebraska,NE,fh-uw,1.9,1.9,2.1,2
Nebraska,NE,sc-born,3.1,3,2.9,2.8
Nebraska,NE,sc-eng-a,2.3,2.1,2.1,2
Nebraska,NE,sc-eng-c,1.3,1.1,0.8,1.2
Nebraska,NE,sc-mid,2.7,2.5,2.7,2.6
Nebraska,NE,sm-em,3.3,3.3,3.3,3.3
Nebraska,NE,sm-grad,0.9,1.5,2.4,3
Nebraska,NE,sm-hr,2.8,2.5,2.9,3.2
Nebraska,NE,sm-neet,3.6,4.8,4.5,4.7
Nebraska,NE,st-fc,-0.2,-0.3,1.7,2.8
Nebraska,NE,st-fc trust,2.8,3.1,1.9,2.9
Nebraska,NE,st-fcc,2.7,2.5,0.6,2.1
Nebraska,NE,st-vc,3.2,3,2.7,3.4
Nevada,NV,Civic Engagement,3.1,4.3,4.7,6.7
Nevada,NV,Community Life,3.9,5,-1.5,-6.8
Nevada,NV,Family Health,5.8,1.6,4.4,4.7
Nevada,NV,Future Generations,12,9,13.4,1.5
Nevada,NV,Social Cohesion,-4.2,-1.7,-1.2,-1.6
Nevada,NV,Social Mobility,-6.9,-4.9,-3.4,-0.9
Nevada,NV,Social Trust,4.8,5.2,11,12.6
Nevada,NV,Total,18.6,18.4,27.4,16.1
Nevada,NV,ce-ao,1.9,1.9,1.9,1.9
Nevada,NV,ce-vt,0.3,1.5,2,3.9
Nevada,NV,cl-cdd,0.7,0.4,-1.6,-1.8
Nevada,NV,cl-don,0.1,-0.1,-0.8,-2
Nevada,NV,cl-mem,0.2,-0.7,-0.3,0
Nevada,NV,cl-np,-0.1,-0.1,-0.1,-0.1
Nevada,NV,cl-npo,0.6,0.6,0.6,0.5
Nevada,NV,cl-porg,0.7,0.7,0.7,0.7
Nevada,NV,cl-rel,0.2,0.3,-1.8,-1.8
Nevada,NV,cl-ta,1,1.5,0.5,-0.9
Nevada,NV,cl-tfn,1.4,2.2,0.3,-2.5
Nevada,NV,cl-vol,-0.4,0.5,-0.8,-0.7
Nevada,NV,cv-pm,0.9,0.9,0.9,0.9
Nevada,NV,fg-act,1.9,2.6,-0.8,0.1
Nevada,NV,fg-br,1.8,1.5,0.5,-0.7
Nevada,NV,fg-play,5,4.2,8.3,2
Nevada,NV,fg-read,0.5,1.9,0.3,0.7
Nevada,NV,fg-sch,0.7,-0.2,-0.2,-0.9
Nevada,NV,fg-yorg,0.5,0.4,0.3,0.6
Nevada,NV,fh-eat,3.1,1,3.8,2.6
Nevada,NV,fh-ed,-0.7,-1.1,-3.1,-1.2
Nevada,NV,fh-ma,0.5,0,0.1,-0.1
Nevada,NV,fh-read,1.3,0.1,-0.4,0
Nevada,NV,fh-spf,1.4,1.2,1.9,2.1
Nevada,NV,fh-time,0.1,0.6,2.6,1.6
Nevada,NV,fh-tv,1,1,0,0
Nevada,NV,fh-uw,0.1,-0.4,-0.5,-0.4
Nevada,NV,sc-born,-3.2,-3.1,-2.9,-2.9
Nevada,NV,sc-eng-a,-1.4,-1.2,-0.8,-0.7
Nevada,NV,sc-eng-c,-2.3,0.2,0.1,-0.2
Nevada,NV,sc-mid,2.7,2.4,2.5,2.2
Nevada,NV,sm-em,-2.6,-2.6,-2.6,-2.6
Nevada,NV,sm-grad,-0.7,-0.4,0.2,1.1
Nevada,NV,sm-hr,-1.5,-2.2,-0.8,0.3
Nevada,NV,sm-neet,-2,0.3,-0.1,0.3
Nevada,NV,st-fc,-0.3,1,3.3,3.7
Nevada,NV,st-fc trust,2.8,2.4,3.9,4.2
Nevada,NV,st-fcc,2.3,2.9,3,3.1
Nevada,NV,st-vc,0.1,-1.2,0.8,1.6
New Hampshire,NH,Civic Engagement,15.1,14.9,17.5,17.2
New Hampshire,NH,Community Life,7.3,11.6,3.4,1.4
New Hampshire,NH,Family Health,13.9,10.5,10.7,12.5
New Hampshire,NH,Future Generations,2.3,1,-1.2,-2.8
New Hampshire,NH,Social Cohesion,8.8,8.8,8.1,8.3
New Hampshire,NH,Social Mobility,11.5,13.9,14.6,17.2
New Hampshire,NH,Social Trust,9.7,12,14.4,14
New Hampshire,NH,Total,68.5,72.7,67.6,67.9
New Hampshire,NH,ce-ao,1.9,2,2.2,2
New Hampshire,NH,ce-vt,5.6,5.4,7.7,7.8
New Hampshire,NH,cl-cdd,1.3,1,-1.7,-1.9
New Hampshire,NH,cl-don,1.8,3.1,2.1,2
New Hampshire,NH,cl-mem,0.8,1.1,1.2,1
New Hampshire,NH,cl-np,0,0,-0.1,-0.1
New Hampshire,NH,cl-npo,0.6,0.7,0.6,0.6
New Hampshire,NH,cl-porg,0.7,0.7,0.7,0.7
New Hampshire,NH,cl-rel,-0.6,-0.7,-1.8,-1.8
New Hampshire,NH,cl-ta,2.2,1.1,0.6,-0.3
New Hampshire,NH,cl-tfn,0.8,3.1,-0.6,-1.7
New Hampshire,NH,cl-vol,0.9,2.5,0.6,1
New Hampshire,NH,cv-pm,7.6,7.5,7.6,7.4
New Hampshire,NH,fg-act,1.5,0,-0.3,2.2
New Hampshire,NH,fg-br,-0.9,-1.2,-1.7,-1.9
New Hampshire,NH,fg-play,0,-0.4,-0.5,-0.6
New Hampshire,NH,fg-read,3.2,1.2,2.8,1.7
New Hampshire,NH,fg-sch,1.3,0.7,0.3,0
New Hampshire,NH,fg-yorg,1.1,1.7,1.1,0.7
New Hampshire,NH,fh-eat,1,-0.3,1.8,-0.7
New Hampshire,NH,fh-ed,2.2,2.8,-0.6,1.5
New Hampshire,NH,fh-ma,2.4,1.9,1.9,2.1
New Hampshire,NH,fh-read,3.9,1.1,3.2,2.1
New Hampshire,NH,fh-spf,1.3,1.4,1.6,1.9
New Hampshire,NH,fh-time,1.2,1.5,1.9,4.5
New Hampshire,NH,fh-tv,1.2,1.2,0,0
New Hampshire,NH,fh-uw,1.8,2,2.7,3.1
New Hampshire,NH,sc-born,-0.5,-0.6,-0.8,-0.9
New Hampshire,NH,sc-eng-a,3.2,3.2,3.2,3.3
New Hampshire,NH,sc-eng-c,3.3,3.5,3.3,3.4
New Hampshire,NH,sc-mid,2.8,2.6,2.4,2.5
New Hampshire,NH,sm-em,1.8,1.8,1.8,1.8
New Hampshire,NH,sm-grad,2.5,3.1,3.7,4.6
New Hampshire,NH,sm-hr,4.3,4.1,4.5,4.9
New Hampshire,NH,sm-neet,2.9,4.9,4.6,5.9
New Hampshire,NH,st-fc,1,2,4,3.3
